dataset,scope,window_size,step,scope_trace_index,global_trace_index,boundary_case_id,boundary_time,boundary_year_week,jsd_score,threshold,score_ratio,is_selected_peak
BPI Challenge 2017,New credit,500,10,3390,3887,Application_570788107,2016-02-21T13:44:26.999000+00:00,2016-W07,0.0053626514,0.0144545232,0.371002,False
BPI Challenge 2017,New credit,500,10,3400,3897,Application_881521733,2016-02-21T15:41:31.116000+00:00,2016-W07,0.0054599674,0.0144545232,0.377734,False
BPI Challenge 2017,New credit,500,10,3410,3907,Application_1781026420,2016-02-21T17:00:15.117000+00:00,2016-W07,0.005437361,0.0144545232,0.37617,False
BPI Challenge 2017,New credit,500,10,3420,3917,Application_1570311961,2016-02-21T19:20:50.593000+00:00,2016-W07,0.0055793896,0.0144545232,0.385996,False
BPI Challenge 2017,New credit,500,10,3430,3927,Application_921180093,2016-02-22T00:09:26.203000+00:00,2016-W08,0.0050100157,0.0144545232,0.346605,False
BPI Challenge 2017,New credit,500,10,3440,3942,Application_451705677,2016-02-22T08:40:42.859000+00:00,2016-W08,0.0055953684,0.0144545232,0.387102,False
BPI Challenge 2017,New credit,500,10,3450,3961,Application_955001492,2016-02-22T12:03:43.818000+00:00,2016-W08,0.0055638416,0.0144545232,0.38492,False
BPI Challenge 2017,New credit,500,10,3460,3973,Application_960261707,2016-02-22T13:18:55.265000+00:00,2016-W08,0.0053139622,0.0144545232,0.367633,False
BPI Challenge 2017,New credit,500,10,3470,3985,Application_6428383,2016-02-22T14:39:51.286000+00:00,2016-W08,0.0049947826,0.0144545232,0.345552,False
BPI Challenge 2017,New credit,500,10,3480,3996,Application_757237317,2016-02-22T15:56:32.825000+00:00,2016-W08,0.0048347472,0.0144545232,0.33448,False
BPI Challenge 2017,New credit,500,10,3490,4006,Application_1558784668,2016-02-22T16:53:14.837000+00:00,2016-W08,0.0047470782,0.0144545232,0.328415,False
BPI Challenge 2017,New credit,500,10,3500,4016,Application_1889998743,2016-02-22T18:01:10.002000+00:00,2016-W08,0.0043649212,0.0144545232,0.301976,False
BPI Challenge 2017,New credit,500,10,3510,4027,Application_1965312621,2016-02-22T19:51:07.909000+00:00,2016-W08,0.0045179785,0.0144545232,0.312565,False
BPI Challenge 2017,New credit,500,10,3520,4037,Application_1129378184,2016-02-22T21:21:25.372000+00:00,2016-W08,0.0048895618,0.0144545232,0.338272,False
BPI Challenge 2017,New credit,500,10,3530,4047,Application_505730040,2016-02-23T08:59:31.117000+00:00,2016-W08,0.005277617,0.0144545232,0.365119,False
BPI Challenge 2017,New credit,500,10,3540,4057,Application_1411339990,2016-02-23T10:52:47.540000+00:00,2016-W08,0.0052948132,0.0144545232,0.366308,False
BPI Challenge 2017,New credit,500,10,3550,4068,Application_708612454,2016-02-23T12:09:33.594000+00:00,2016-W08,0.0050657117,0.0144545232,0.350459,False
BPI Challenge 2017,New credit,500,10,3560,4081,Application_2135704432,2016-02-23T14:11:45.744000+00:00,2016-W08,0.0054481155,0.0144545232,0.376914,False
BPI Challenge 2017,New credit,500,10,3570,4091,Application_67409350,2016-02-23T15:54:20.728000+00:00,2016-W08,0.0054885063,0.0144545232,0.379709,False
BPI Challenge 2017,New credit,500,10,3580,4106,Application_1150611834,2016-02-23T18:20:56.377000+00:00,2016-W08,0.0056107499,0.0144545232,0.388166,False
BPI Challenge 2017,New credit,500,10,3590,4117,Application_1157141528,2016-02-23T21:03:41.340000+00:00,2016-W08,0.0055020889,0.0144545232,0.380648,False
BPI Challenge 2017,New credit,500,10,3600,4127,Application_803529309,2016-02-24T08:15:56.509000+00:00,2016-W08,0.0055084448,0.0144545232,0.381088,False
BPI Challenge 2017,New credit,500,10,3610,4138,Application_1213791970,2016-02-24T09:41:20.784000+00:00,2016-W08,0.0054147642,0.0144545232,0.374607,False
BPI Challenge 2017,New credit,500,10,3620,4151,Application_1814122237,2016-02-24T11:19:26.519000+00:00,2016-W08,0.0052812868,0.0144545232,0.365373,False
BPI Challenge 2017,New credit,500,10,3630,4162,Application_942651878,2016-02-24T14:09:43.798000+00:00,2016-W08,0.0052037682,0.0144545232,0.36001,False
BPI Challenge 2017,New credit,500,10,3640,4173,Application_988329546,2016-02-24T16:05:15.847000+00:00,2016-W08,0.0053600107,0.0144545232,0.370819,False
BPI Challenge 2017,New credit,500,10,3650,4184,Application_790316950,2016-02-24T18:24:15.748000+00:00,2016-W08,0.005455298,0.0144545232,0.377411,False
BPI Challenge 2017,New credit,500,10,3660,4197,Application_554829068,2016-02-24T20:16:02.814000+00:00,2016-W08,0.0052051745,0.0144545232,0.360107,False
BPI Challenge 2017,New credit,500,10,3670,4207,Application_503901953,2016-02-25T09:36:08.802000+00:00,2016-W08,0.0054492474,0.0144545232,0.376993,False
BPI Challenge 2017,New credit,500,10,3680,4218,Application_561834027,2016-02-25T11:28:27.689000+00:00,2016-W08,0.0050433122,0.0144545232,0.348909,False
BPI Challenge 2017,New credit,500,10,3690,4229,Application_412902855,2016-02-25T13:33:44.153000+00:00,2016-W08,0.0046095225,0.0144545232,0.318898,False
BPI Challenge 2017,New credit,500,10,3700,4241,Application_2128083660,2016-02-25T15:35:12.048000+00:00,2016-W08,0.0046086884,0.0144545232,0.318841,False
BPI Challenge 2017,New credit,500,10,3710,4251,Application_598019466,2016-02-25T16:33:13.138000+00:00,2016-W08,0.0045031344,0.0144545232,0.311538,False
BPI Challenge 2017,New credit,500,10,3720,4261,Application_611986242,2016-02-25T18:47:50.600000+00:00,2016-W08,0.0047565549,0.0144545232,0.32907,False
BPI Challenge 2017,New credit,500,10,3730,4273,Application_336986616,2016-02-25T21:01:25.598000+00:00,2016-W08,0.0049820616,0.0144545232,0.344671,False
BPI Challenge 2017,New credit,500,10,3740,4283,Application_833874027,2016-02-25T23:22:09.365000+00:00,2016-W08,0.0053447829,0.0144545232,0.369765,False
BPI Challenge 2017,New credit,500,10,3750,4293,Application_832565896,2016-02-26T08:28:10.283000+00:00,2016-W08,0.0052297146,0.0144545232,0.361805,False
BPI Challenge 2017,New credit,500,10,3760,4304,Application_250213551,2016-02-26T10:37:29.698000+00:00,2016-W08,0.005411683,0.0144545232,0.374394,False
BPI Challenge 2017,New credit,500,10,3770,4314,Application_1267935795,2016-02-26T11:49:40.733000+00:00,2016-W08,0.0055579828,0.0144545232,0.384515,False
BPI Challenge 2017,New credit,500,10,3780,4325,Application_1890583551,2016-02-26T13:13:05.177000+00:00,2016-W08,0.0057507573,0.0144545232,0.397852,False
BPI Challenge 2017,New credit,500,10,3790,4338,Application_808763753,2016-02-26T15:05:33.821000+00:00,2016-W08,0.0055059946,0.0144545232,0.380918,False
BPI Challenge 2017,New credit,500,10,3800,4350,Application_316137956,2016-02-26T17:16:58.036000+00:00,2016-W08,0.0056653068,0.0144545232,0.39194,False
BPI Challenge 2017,New credit,500,10,3810,4360,Application_787148081,2016-02-26T21:09:38.601000+00:00,2016-W08,0.0057602674,0.0144545232,0.39851,False
BPI Challenge 2017,New credit,500,10,3820,4375,Application_1668845635,2016-02-27T10:00:48.903000+00:00,2016-W08,0.0050667527,0.0144545232,0.350531,False
BPI Challenge 2017,New credit,500,10,3830,4387,Application_438519308,2016-02-27T12:19:02.477000+00:00,2016-W08,0.0052100488,0.0144545232,0.360444,False
BPI Challenge 2017,New credit,500,10,3840,4399,Application_1775045554,2016-02-27T14:21:54.516000+00:00,2016-W08,0.0052570914,0.0144545232,0.363699,False
BPI Challenge 2017,New credit,500,10,3850,4409,Application_634078808,2016-02-27T16:26:12.490000+00:00,2016-W08,0.0049600821,0.0144545232,0.343151,False
BPI Challenge 2017,New credit,500,10,3860,4419,Application_1566904286,2016-02-27T19:34:46.671000+00:00,2016-W08,0.005138862,0.0144545232,0.355519,False
BPI Challenge 2017,New credit,500,10,3870,4429,Application_718339009,2016-02-28T09:39:56.474000+00:00,2016-W08,0.0047316696,0.0144545232,0.327349,False
BPI Challenge 2017,New credit,500,10,3880,4439,Application_1873956979,2016-02-28T11:59:26.969000+00:00,2016-W08,0.0049739603,0.0144545232,0.344111,False
BPI Challenge 2017,New credit,500,10,3890,4449,Application_341433848,2016-02-28T14:44:36.109000+00:00,2016-W08,0.0051273387,0.0144545232,0.354722,False
BPI Challenge 2017,New credit,500,10,3900,4459,Application_2074296060,2016-02-28T17:23:20.265000+00:00,2016-W08,0.0052626443,0.0144545232,0.364083,False
BPI Challenge 2017,New credit,500,10,3910,4469,Application_1822430276,2016-02-28T20:31:00.726000+00:00,2016-W08,0.0052366465,0.0144545232,0.362284,False
BPI Challenge 2017,New credit,500,10,3920,4482,Application_2077766227,2016-02-29T08:53:23.761000+00:00,2016-W09,0.0053040276,0.0144545232,0.366946,False
BPI Challenge 2017,New credit,500,10,3930,4501,Application_1803003160,2016-02-29T09:47:07.289000+00:00,2016-W09,0.0051584506,0.0144545232,0.356874,False
BPI Challenge 2017,New credit,500,10,3940,4512,Application_256888152,2016-02-29T11:14:01.676000+00:00,2016-W09,0.0055838358,0.0144545232,0.386304,False
BPI Challenge 2017,New credit,500,10,3950,4524,Application_2036405027,2016-02-29T12:18:23.730000+00:00,2016-W09,0.0056681702,0.0144545232,0.392138,False
BPI Challenge 2017,New credit,500,10,3960,4536,Application_546453124,2016-02-29T12:58:11.501000+00:00,2016-W09,0.006058684,0.0144545232,0.419155,False
BPI Challenge 2017,New credit,500,10,3970,4546,Application_363790189,2016-02-29T14:23:19.759000+00:00,2016-W09,0.0059358887,0.0144545232,0.41066,False
BPI Challenge 2017,New credit,500,10,3980,4558,Application_321443956,2016-02-29T15:13:24.588000+00:00,2016-W09,0.0060162437,0.0144545232,0.416219,False
BPI Challenge 2017,New credit,500,10,3990,4571,Application_1591668010,2016-02-29T16:37:59.036000+00:00,2016-W09,0.0062992903,0.0144545232,0.435801,False
BPI Challenge 2017,New credit,500,10,4000,4581,Application_1669189775,2016-02-29T18:06:39.637000+00:00,2016-W09,0.006042246,0.0144545232,0.418018,False
BPI Challenge 2017,New credit,500,10,4010,4593,Application_788369162,2016-02-29T20:01:51.190000+00:00,2016-W09,0.0058302727,0.0144545232,0.403353,False
BPI Challenge 2017,New credit,500,10,4020,4603,Application_1021585422,2016-02-29T21:22:14.268000+00:00,2016-W09,0.0059408708,0.0144545232,0.411004,False
BPI Challenge 2017,New credit,500,10,4030,4617,Application_1968368712,2016-03-01T09:23:38.148000+00:00,2016-W09,0.0051722147,0.0144545232,0.357827,False
BPI Challenge 2017,New credit,500,10,4040,4631,Application_175433042,2016-03-01T10:09:36.954000+00:00,2016-W09,0.0052930716,0.0144545232,0.366188,False
BPI Challenge 2017,New credit,500,10,4050,4641,Application_1119986126,2016-03-01T11:09:06.701000+00:00,2016-W09,0.0055221059,0.0144545232,0.382033,False
BPI Challenge 2017,New credit,500,10,4060,4654,Application_1113828335,2016-03-01T12:55:11.862000+00:00,2016-W09,0.0054524473,0.0144545232,0.377214,False
BPI Challenge 2017,New credit,500,10,4070,4666,Application_688077054,2016-03-01T14:02:40.272000+00:00,2016-W09,0.0054800835,0.0144545232,0.379126,False
BPI Challenge 2017,New credit,500,10,4080,4676,Application_1899289247,2016-03-01T16:09:41.094000+00:00,2016-W09,0.0057562911,0.0144545232,0.398235,False
BPI Challenge 2017,New credit,500,10,4090,4689,Application_557188692,2016-03-01T18:42:03.080000+00:00,2016-W09,0.0056415349,0.0144545232,0.390295,False
BPI Challenge 2017,New credit,500,10,4100,4700,Application_104086705,2016-03-01T20:15:53.583000+00:00,2016-W09,0.0048568493,0.0144545232,0.336009,False
BPI Challenge 2017,New credit,500,10,4110,4710,Application_10535231,2016-03-02T00:56:09.290000+00:00,2016-W09,0.0054044066,0.0144545232,0.37389,False
BPI Challenge 2017,New credit,500,10,4120,4724,Application_770279826,2016-03-02T09:35:29.677000+00:00,2016-W09,0.0056175297,0.0144545232,0.388635,False
BPI Challenge 2017,New credit,500,10,4130,4734,Application_2078811820,2016-03-02T11:03:24.695000+00:00,2016-W09,0.0054696445,0.0144545232,0.378404,False
BPI Challenge 2017,New credit,500,10,4140,4745,Application_1441755826,2016-03-02T13:28:52.277000+00:00,2016-W09,0.0056165959,0.0144545232,0.38857,False
BPI Challenge 2017,New credit,500,10,4150,4760,Application_1851522076,2016-03-02T14:58:49.598000+00:00,2016-W09,0.0061110841,0.0144545232,0.42278,False
BPI Challenge 2017,New credit,500,10,4160,4771,Application_423283692,2016-03-02T16:00:40.280000+00:00,2016-W09,0.0064967161,0.0144545232,0.449459,False
BPI Challenge 2017,New credit,500,10,4170,4783,Application_2062869987,2016-03-02T17:54:09.177000+00:00,2016-W09,0.0065184441,0.0144545232,0.450962,False
BPI Challenge 2017,New credit,500,10,4180,4793,Application_787592280,2016-03-02T20:05:20.223000+00:00,2016-W09,0.0060959371,0.0144545232,0.421732,False
BPI Challenge 2017,New credit,500,10,4190,4803,Application_1947575482,2016-03-03T05:48:03.844000+00:00,2016-W09,0.0055933056,0.0144545232,0.386959,False
BPI Challenge 2017,New credit,500,10,4200,4813,Application_494772907,2016-03-03T10:25:46.869000+00:00,2016-W09,0.0054800265,0.0144545232,0.379122,False
BPI Challenge 2017,New credit,500,10,4210,4826,Application_774638605,2016-03-03T11:26:15.721000+00:00,2016-W09,0.005382655,0.0144545232,0.372386,False
BPI Challenge 2017,New credit,500,10,4220,4836,Application_1405119859,2016-03-03T13:56:06.935000+00:00,2016-W09,0.006038645,0.0144545232,0.417769,False
BPI Challenge 2017,New credit,500,10,4230,4847,Application_1408279430,2016-03-03T15:56:01.515000+00:00,2016-W09,0.0059796312,0.0144545232,0.413686,False
BPI Challenge 2017,New credit,500,10,4240,4857,Application_2021815395,2016-03-03T17:25:54.905000+00:00,2016-W09,0.0061645027,0.0144545232,0.426476,False
BPI Challenge 2017,New credit,500,10,4250,4867,Application_1955042515,2016-03-03T19:46:05.735000+00:00,2016-W09,0.0057821737,0.0144545232,0.400025,False
BPI Challenge 2017,New credit,500,10,4260,4878,Application_1755600609,2016-03-03T22:03:56.624000+00:00,2016-W09,0.0056522775,0.0144545232,0.391039,False
BPI Challenge 2017,New credit,500,10,4270,4888,Application_1657959562,2016-03-04T08:30:40.829000+00:00,2016-W09,0.0056008361,0.0144545232,0.38748,False
BPI Challenge 2017,New credit,500,10,4280,4900,Application_640391905,2016-03-04T10:17:00.955000+00:00,2016-W09,0.0058020967,0.0144545232,0.401404,False
BPI Challenge 2017,New credit,500,10,4290,4913,Application_779969860,2016-03-04T11:47:07.803000+00:00,2016-W09,0.0064215756,0.0144545232,0.444261,False
BPI Challenge 2017,New credit,500,10,4300,4924,Application_623888087,2016-03-04T14:13:18.416000+00:00,2016-W09,0.0068475372,0.0144545232,0.47373,False
BPI Challenge 2017,New credit,500,10,4310,4934,Application_665788470,2016-03-04T15:05:19.727000+00:00,2016-W09,0.0065303245,0.0144545232,0.451784,False
BPI Challenge 2017,New credit,500,10,4320,4944,Application_56127067,2016-03-04T17:15:50.475000+00:00,2016-W09,0.0064788933,0.0144545232,0.448226,False
BPI Challenge 2017,New credit,500,10,4330,4958,Application_447178454,2016-03-04T19:59:24.380000+00:00,2016-W09,0.0063348156,0.0144545232,0.438258,False
BPI Challenge 2017,New credit,500,10,4340,4968,Application_2034562996,2016-03-05T08:55:27.092000+00:00,2016-W09,0.0062502571,0.0144545232,0.432408,False
BPI Challenge 2017,New credit,500,10,4350,4979,Application_2031865665,2016-03-05T10:57:48.085000+00:00,2016-W09,0.0063486409,0.0144545232,0.439215,False
BPI Challenge 2017,New credit,500,10,4360,4989,Application_305043154,2016-03-05T13:02:13.201000+00:00,2016-W09,0.0064424724,0.0144545232,0.445706,False
BPI Challenge 2017,New credit,500,10,4370,5003,Application_1343107752,2016-03-05T15:16:40.556000+00:00,2016-W09,0.0066100553,0.0144545232,0.4573,False
BPI Challenge 2017,New credit,500,10,4380,5013,Application_1783980439,2016-03-05T19:10:22.291000+00:00,2016-W09,0.007023626,0.0144545232,0.485912,False
BPI Challenge 2017,New credit,500,10,4390,5023,Application_188064935,2016-03-06T07:58:05.946000+00:00,2016-W09,0.0068359659,0.0144545232,0.472929,False
BPI Challenge 2017,New credit,500,10,4400,5033,Application_1894420545,2016-03-06T10:38:36.941000+00:00,2016-W09,0.0070580108,0.0144545232,0.488291,False
BPI Challenge 2017,New credit,500,10,4410,5043,Application_662209101,2016-03-06T12:33:14.633000+00:00,2016-W09,0.0068684663,0.0144545232,0.475178,False
BPI Challenge 2017,New credit,500,10,4420,5053,Application_212270704,2016-03-06T15:37:10.636000+00:00,2016-W09,0.0067907119,0.0144545232,0.469798,False
BPI Challenge 2017,New credit,500,10,4430,5063,Application_391586410,2016-03-06T18:33:58.357000+00:00,2016-W09,0.0070227061,0.0144545232,0.485848,False
BPI Challenge 2017,New credit,500,10,4440,5073,Application_1113916357,2016-03-06T20:23:01.907000+00:00,2016-W09,0.0071218214,0.0144545232,0.492705,False
BPI Challenge 2017,New credit,500,10,4450,5083,Application_984607251,2016-03-07T08:36:52.755000+00:00,2016-W10,0.0070208617,0.0144545232,0.485721,False
BPI Challenge 2017,New credit,500,10,4460,5103,Application_335535958,2016-03-07T10:58:11.576000+00:00,2016-W10,0.0069145287,0.0144545232,0.478364,False
BPI Challenge 2017,New credit,500,10,4470,5116,Application_929328501,2016-03-07T12:42:50.062000+00:00,2016-W10,0.0065829582,0.0144545232,0.455425,False
BPI Challenge 2017,New credit,500,10,4480,5127,Application_1870444730,2016-03-07T13:48:07.367000+00:00,2016-W10,0.0067557653,0.0144545232,0.467381,False
BPI Challenge 2017,New credit,500,10,4490,5141,Application_1639709656,2016-03-07T15:32:40.529000+00:00,2016-W10,0.0063819087,0.0144545232,0.441516,False
BPI Challenge 2017,New credit,500,10,4500,5152,Application_660111935,2016-03-07T17:18:37.056000+00:00,2016-W10,0.0063969133,0.0144545232,0.442554,False
BPI Challenge 2017,New credit,500,10,4510,5163,Application_1325335309,2016-03-07T19:33:10.536000+00:00,2016-W10,0.0068331025,0.0144545232,0.472731,False
BPI Challenge 2017,New credit,500,10,4520,5174,Application_679646041,2016-03-07T20:40:24.303000+00:00,2016-W10,0.0071815102,0.0144545232,0.496835,False
BPI Challenge 2017,New credit,500,10,4530,5184,Application_227664287,2016-03-08T04:23:42.682000+00:00,2016-W10,0.0066618403,0.0144545232,0.460883,False
BPI Challenge 2017,New credit,500,10,4540,5196,Application_1837402244,2016-03-08T10:08:27.671000+00:00,2016-W10,0.0062189155,0.0144545232,0.43024,False
BPI Challenge 2017,New credit,500,10,4550,5208,Application_1224617716,2016-03-08T12:30:51.382000+00:00,2016-W10,0.0064191343,0.0144545232,0.444092,False
BPI Challenge 2017,New credit,500,10,4560,5220,Application_592253335,2016-03-08T13:18:51.541000+00:00,2016-W10,0.0066460174,0.0144545232,0.459788,False
BPI Challenge 2017,New credit,500,10,4570,5230,Application_542431170,2016-03-08T14:57:40.284000+00:00,2016-W10,0.0070316009,0.0144545232,0.486464,False
BPI Challenge 2017,New credit,500,10,4580,5240,Application_1339122697,2016-03-08T15:59:31.871000+00:00,2016-W10,0.0067333814,0.0144545232,0.465832,False
BPI Challenge 2017,New credit,500,10,4590,5250,Application_579962880,2016-03-08T17:16:58.736000+00:00,2016-W10,0.0073631387,0.0144545232,0.5094,False
